Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote
DERP011,NO2,2016,40.113,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2016,39.359,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2016,53.242,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2016,56.418,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2016,41.806,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2017,47.82,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2017,38.512,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2017,42.382,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2017,54.741,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2017,36.101,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2018,38.435,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2018,38.883,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2018,47.452,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2018,50.123,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP080,NO2,2019,24.849,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2019,32.414,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2019,42.992,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2019,41.878,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2019,34.132,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2019,30.163,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2019,31.666,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP095,NO2,2019,48.3,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP083,NO2,2019,36.786,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP089,NO2,2019,32.9,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP099,NO2,2019,31.007,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2019,28.063,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP097,NO2,2019,36.64,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2019,41.692,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2019,37.911,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP088,NO2,2019,33.989,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2019,25.142,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2019,43.981,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2019,36.531,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2019,30.829,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP084,NO2,2019,28.821,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP094,NO2,2019,48.042,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP086,NO2,2019,32.675,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP092,NO2,2019,35.631,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP096,NO2,2019,36.081,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP083,NO2,2020,31.147,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP086,NO2,2020,28.31,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP095,NO2,2020,38.195,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP102,NO2,2020,35.486,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2020,29.31,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2020,26.345,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2020,34.026,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2020,32.077,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP096,NO2,2020,31.572,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2020,35.955,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP088,NO2,2020,28.72,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP097,NO2,2020,30.19,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2020,25.411,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2020,22.999,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP094,NO2,2020,37.401,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2020,29.929,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2020,34.036,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP080,NO2,2020,22.415,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2020,34.431,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP084,NO2,2020,24.612,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP089,NO2,2020,28.13,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP092,NO2,2020,28.16,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2020,26.601,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP099,NO2,2020,26.32,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP101,NO2,2020,35.874,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP107,NO2,2020,31.417,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP084,NO2,2021,26.812,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP097,NO2,2021,31.689,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP101,NO2,2021,37.673,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2021,32.873,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2021,28.233,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2021,36.057,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP099,NO2,2021,29.318,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP102,NO2,2021,36.077,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2021,34.202,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2021,34.896,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2021,29.232,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP086,NO2,2021,29.302,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP094,NO2,2021,39.832,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2021,27.944,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP107,NO2,2021,36.264,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP096,NO2,2021,34.576,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2021,24.934,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP092,NO2,2021,29.057,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP089,NO2,2021,28.651,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP083,NO2,2021,36.105,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP088,NO2,2021,29.345,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP095,NO2,2021,37.337,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2021,36.556,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP080,NO2,2021,24.52,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2021,26.275,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2021,25.974,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2022,27.538,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2022,32.783,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2022,28.871,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP086,NO2,2022,27.383,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP084,NO2,2022,23.713,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP107,NO2,2022,33.059,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP083,NO2,2022,29.523,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP095,NO2,2022,34.379,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2022,33.711,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP094,NO2,2022,36.714,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2022,32.841,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2022,25.345,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP092,NO2,2022,27.536,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2022,31.129,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP099,NO2,2022,25.421,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2022,33.135,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2022,24.568,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP097,NO2,2022,28.897,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP080,NO2,2022,22.681,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP088,NO2,2022,27.674,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP089,NO2,2022,26.927,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2022,23.469,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP096,NO2,2022,29.848,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2022,24.939,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP101,NO2,2022,34.985,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP102,NO2,2022,33.124,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP089,NO2,2023,24.722,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2023,30.761,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2023,24.974,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2023,27.096,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2023,23.711,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2023,22.952,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP101,NO2,2023,29.613,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2023,30.723,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP099,NO2,2023,23.182,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2023,30.745,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP097,NO2,2023,26.511,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP080,NO2,2023,19.383,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2023,29.615,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP088,NO2,2023,26.238,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP083,NO2,2023,27.044,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2023,20.261,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP094,NO2,2023,30.903,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2023,24.382,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP086,NO2,2023,25.632,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2023,22.455,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP092,NO2,2023,25.738,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP096,NO2,2023,27.86,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP102,NO2,2023,31.02,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP107,NO2,2023,29.877,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2024,19.809,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2024,25.158,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP087,NO2,2024,21.026,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP090,NO2,2024,20.418,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP079,NO2,2024,28.998,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP101,NO2,2024,28.831,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP107,NO2,2024,29.179,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2024,25.052,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP102,NO2,2024,28.575,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP081,NO2,2024,24.25,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP098,NO2,2024,22.353,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP100,NO2,2024,30.469,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP082,NO2,2024,27.954,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP085,NO2,2024,28.368,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP095,NO2,2024,31.438,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
