Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;G�ltige Stimmen;CDU;DIE LINKE;SPD;GRÜNE;AfD;FDP;NPD;PIRATEN;ASK Schwerin;AWD;AWGV;ABLR;AfL;AUFBRUCH 09;B�ndnis C;B�rger f�r Stralsund;BVR;B�rgerb�ndnis "Landleben Tollensetal";BG;DKP;DF;FREIE W�HLER;Freier Horizont LUP;Freier Horizont MSE;Freier Horizont VG;Freier Horizont LRO;FPA;FR;Graue;KfV;Die PARTEI;Tierschutzpartei;Pro Aktiv;UB;UFR;Rostocker Bund;WGW;WGK;LUL;W�hlergruppe Adomeit;WLD;Einzelbewerber
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;611;Boizenburg/Elbe, Stadt;13076014;Boizenburg/Elbe, Stadt;12;12;9592;4632;48,3;355;13331;3186;2734;3222;848;1419;499;488;x;x;40;39;237;32;x;x;x;x;x;x;x;x;494;46;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;30;17
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;611;Boizenburg/Elbe, Stadt;13076014;Boizenburg/Elbe, Stadt;12;12;9592;4632;48,3;2,6;97,4;23,9;20,5;24,2;6,4;10,6;3,7;3,7;x;x;0,3;0,3;1,8;0,2;x;x;x;x;x;x;x;x;3,7;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;612;Hagenow, Stadt;13076060;Hagenow, Stadt;11;11;9981;4718;47,3;249;13572;2774;3366;3133;655;1543;1154;246;x;x;12;18;219;62;x;x;x;x;x;x;x;x;205;112;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;31;42
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;612;Hagenow, Stadt;13076060;Hagenow, Stadt;11;11;9981;4718;47,3;1,8;98,2;20,4;24,8;23,1;4,8;11,4;8,5;1,8;x;x;0,1;0,1;1,6;0,5;x;x;x;x;x;x;x;x;1,5;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;613;L�btheen, Stadt;13076088;L�btheen, Stadt;8;8;4155;2084;50,2;89;6050;802;457;2678;214;414;591;523;x;x;4;35;192;13;x;x;x;x;x;x;x;x;67;33;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;15;12
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;613;L�btheen, Stadt;13076088;L�btheen, Stadt;8;8;4155;2084;50,2;1,4;98,6;13,3;7,6;44,3;3,5;6,8;9,8;8,6;x;x;0,1;0,6;3,2;0,2;x;x;x;x;x;x;x;x;1,1;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,2
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;614;Ludwigslust, Stadt;13076090;Ludwigslust, Stadt;18;18;10136;5703;56,3;287;16377;2844;3080;2744;693;1758;879;193;x;x;21;0;191;1665;x;x;x;x;x;x;x;x;325;1856;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;16;112
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;614;Ludwigslust, Stadt;13076090;Ludwigslust, Stadt;18;18;10136;5703;56,3;1,7;98,3;17,4;18,8;16,8;4,2;10,7;5,4;1,2;x;x;0,1;0,0;1,2;10,2;x;x;x;x;x;x;x;x;2,0;11,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,7
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;615;Parchim, Stadt;13076108;Parchim, Stadt;12;12;14842;7391;49,8;304;20999;5574;3043;5240;1265;3864;470;213;x;x;61;12;235;51;x;x;x;x;x;x;x;x;401;146;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;189;235
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;615;Parchim, Stadt;13076108;Parchim, Stadt;12;12;14842;7391;49,8;1,4;98,6;26,5;14,5;25,0;6,0;18,4;2,2;1,0;x;x;0,3;0,1;1,1;0,2;x;x;x;x;x;x;x;x;1,9;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;1,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076009;Bengerstorf;1;1;445;298;67,0;12;872;204;179;189;74;113;39;13;x;x;0;0;42;0;x;x;x;x;x;x;x;x;13;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;1
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076009;Bengerstorf;1;1;445;298;67,0;1,4;98,6;23,4;20,5;21,7;8,5;13,0;4,5;1,5;x;x;0,0;0,0;4,8;0,0;x;x;x;x;x;x;x;x;1,5;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076010;Besitz;1;1;394;290;73,6;8;834;157;113;292;63;76;13;23;x;x;1;2;84;0;x;x;x;x;x;x;x;x;8;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076010;Besitz;1;1;394;290;73,6;1,0;99,0;18,8;13,5;35,0;7,6;9,1;1,6;2,8;x;x;0,1;0,2;10,1;0,0;x;x;x;x;x;x;x;x;1,0;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076016;Brahlstorf;1;1;598;311;52,0;8;885;173;111;224;58;164;15;26;x;x;5;55;16;5;x;x;x;x;x;x;x;x;33;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076016;Brahlstorf;1;1;598;311;52,0;0,9;99,1;19,5;12,5;25,3;6,6;18,5;1,7;2,9;x;x;0,6;6,2;1,8;0,6;x;x;x;x;x;x;x;x;3,7;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076030;Dersenow;1;1;377;208;55,2;12;601;151;73;151;28;104;12;6;x;x;2;20;42;4;x;x;x;x;x;x;x;x;5;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076030;Dersenow;1;1;377;208;55,2;2,0;98,0;25,1;12,1;25,1;4,7;17,3;2,0;1,0;x;x;0,3;3,3;7,0;0,7;x;x;x;x;x;x;x;x;0,8;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076054;Gresse;1;1;610;323;53,0;15;951;289;143;222;54;87;52;35;x;x;1;0;33;6;x;x;x;x;x;x;x;x;17;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;2
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076054;Gresse;1;1;610;323;53,0;1,6;98,4;30,4;15,0;23,3;5,7;9,1;5,5;3,7;x;x;0,1;0,0;3,5;0,6;x;x;x;x;x;x;x;x;1,8;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,2
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076055;Greven;1;1;666;346;52,0;21;1007;272;157;212;90;125;45;21;x;x;3;0;59;1;x;x;x;x;x;x;x;x;13;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076055;Greven;1;1;666;346;52,0;2,0;98,0;27,0;15,6;21,1;8,9;12,4;4,5;2,1;x;x;0,3;0,0;5,9;0,1;x;x;x;x;x;x;x;x;1,3;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076102;Neu G�lze;1;1;635;445;70,1;27;1289;301;203;316;76;134;59;16;x;x;4;13;106;2;x;x;x;x;x;x;x;x;42;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;2
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076102;Neu G�lze;1;1;635;445;70,1;2,1;97,9;23,4;15,7;24,5;5,9;10,4;4,6;1,2;x;x;0,3;1,0;8,2;0,2;x;x;x;x;x;x;x;x;3,3;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;0,2
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076106;Nostorf;1;1;377;257;68,2;12;752;219;267;85;40;71;41;2;x;x;1;1;14;3;x;x;x;x;x;x;x;x;8;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076106;Nostorf;1;1;377;257;68,2;1,6;98,4;29,1;35,5;11,3;5,3;9,4;5,5;0,3;x;x;0,1;0,1;1,9;0,4;x;x;x;x;x;x;x;x;1,1;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076122;Schwanheide;1;1;624;375;60,1;27;1078;229;271;207;88;128;49;17;x;x;1;4;24;5;x;x;x;x;x;x;x;x;36;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;5
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076122;Schwanheide;1;1;624;375;60,1;2,4;97,6;21,2;25,1;19,2;8,2;11,9;4,5;1,6;x;x;0,1;0,4;2,2;0,5;x;x;x;x;x;x;x;x;3,3;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;0,5
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076136;Teldau;1;1;858;452;52,7;18;1319;171;111;505;115;97;62;79;x;x;0;20;130;1;x;x;x;x;x;x;x;x;22;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;2
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076136;Teldau;1;1;858;452;52,7;1,3;98,7;13,0;8,4;38,3;8,7;7,4;4,7;6,0;x;x;0,0;1,5;9,9;0,1;x;x;x;x;x;x;x;x;1,7;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,2
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076138;Tessin b. Boizenburg;1;1;347;232;66,9;0;664;139;95;140;26;108;30;14;x;x;3;11;86;0;x;x;x;x;x;x;x;x;3;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;2
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5652;Boizenburg-Land;13076138;Tessin b. Boizenburg;1;1;347;232;66,9;0,0;100,0;20,9;14,3;21,1;3,9;16,3;4,5;2,1;x;x;0,5;1,7;13,0;0,0;x;x;x;x;x;x;x;x;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076034;D�mitz, Stadt;6;6;2605;1536;59,0;216;4326;1504;723;453;198;425;573;123;x;x;10;6;101;20;x;x;x;x;x;x;x;x;129;21;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;18;22
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076034;D�mitz, Stadt;6;6;2605;1536;59,0;4,8;95,2;34,8;16,7;10,5;4,6;9,8;13,2;2,8;x;x;0,2;0,1;2,3;0,5;x;x;x;x;x;x;x;x;3,0;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;0,5
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076053;Grebs-Niendorf;1;1;465;307;66,0;21;892;287;100;106;42;133;80;11;x;x;0;0;91;3;x;x;x;x;x;x;x;x;8;26;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076053;Grebs-Niendorf;1;1;465;307;66,0;2,3;97,7;32,2;11,2;11,9;4,7;14,9;9,0;1,2;x;x;0,0;0,0;10,2;0,3;x;x;x;x;x;x;x;x;0,9;2,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076067;Karenz;1;1;205;138;67,3;12;399;61;63;49;13;40;90;6;x;x;0;0;73;1;x;x;x;x;x;x;x;x;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076067;Karenz;1;1;205;138;67,3;2,9;97,1;15,3;15,8;12,3;3,3;10,0;22,6;1,5;x;x;0,0;0,0;18,3;0,3;x;x;x;x;x;x;x;x;0,0;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,8
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076093;Malk G�hren;1;1;365;245;67,1;24;704;101;108;143;46;119;92;11;x;x;0;0;53;8;x;x;x;x;x;x;x;x;13;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;1
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076093;Malk G�hren;1;1;365;245;67,1;3,3;96,7;14,3;15,3;20,3;6,5;16,9;13,1;1,6;x;x;0,0;0,0;7,5;1,1;x;x;x;x;x;x;x;x;1,8;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076094;Malli�;2;2;948;580;61,2;87;1579;318;387;236;50;158;243;25;x;x;7;4;88;10;x;x;x;x;x;x;x;x;19;24;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;8
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076094;Malli�;2;2;948;580;61,2;5,2;94,8;20,1;24,5;14,9;3,2;10,0;15,4;1,6;x;x;0,4;0,3;5,6;0,6;x;x;x;x;x;x;x;x;1,2;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,5
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076103;Neu Kali�;3;3;1710;1023;59,8;117;2902;553;332;238;102;173;1349;28;x;x;6;3;71;16;x;x;x;x;x;x;x;x;25;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;4
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076103;Neu Kali�;3;3;1710;1023;59,8;3,9;96,1;19,1;11,4;8,2;3,5;6,0;46,5;1,0;x;x;0,2;0,1;2,4;0,6;x;x;x;x;x;x;x;x;0,9;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076143;Vielank;2;2;1150;655;57,0;81;1843;494;226;268;116;232;256;58;x;x;2;7;114;8;x;x;x;x;x;x;x;x;44;8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;10
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5654;D�mitz-Malli�;13076143;Vielank;2;2;1150;655;57,0;4,2;95,8;26,8;12,3;14,5;6,3;12,6;13,9;3,1;x;x;0,1;0,4;6,2;0,4;x;x;x;x;x;x;x;x;2,4;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,5
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076040;Gallin-Kuppentin;1;1;425;258;60,7;9;765;148;192;92;27;74;4;8;x;x;11;0;5;0;x;x;x;x;x;x;x;x;57;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;135;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076040;Gallin-Kuppentin;1;1;425;258;60,7;1,2;98,8;19,3;25,1;12,0;3,5;9,7;0,5;1,0;x;x;1,4;0,0;0,7;0,0;x;x;x;x;x;x;x;x;7,5;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17,6;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076051;Granzin;1;1;371;251;67,7;27;717;181;199;106;30;93;8;10;x;x;4;0;12;1;x;x;x;x;x;x;x;x;12;54;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;6
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076051;Granzin;1;1;371;251;67,7;3,6;96,4;25,2;27,8;14,8;4,2;13,0;1,1;1,4;x;x;0,6;0,0;1,7;0,1;x;x;x;x;x;x;x;x;1,7;7,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,8
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076075;Kreien;1;1;310;222;71,6;18;647;196;137;75;14;69;11;7;x;x;2;0;45;0;x;x;x;x;x;x;x;x;9;72;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4;6
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076075;Kreien;1;1;310;222;71,6;2,7;97,3;30,3;21,2;11,6;2,2;10,7;1,7;1,1;x;x;0,3;0,0;7,0;0,0;x;x;x;x;x;x;x;x;1,4;11,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;0,9
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076077;Kritzow;1;1;391;319;81,6;6;926;234;217;92;52;112;6;13;x;x;7;1;25;5;x;x;x;x;x;x;x;x;24;123;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076077;Kritzow;1;1;391;319;81,6;0,6;99,4;25,3;23,4;9,9;5,6;12,1;0,6;1,4;x;x;0,8;0,1;2,7;0,5;x;x;x;x;x;x;x;x;2,6;13,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076089;L�bz, Stadt;10;10;5546;3204;57,8;202;9246;3420;2778;1163;508;828;117;85;x;x;34;2;70;21;x;x;x;x;x;x;x;x;85;70;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;50;15
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076089;L�bz, Stadt;10;10;5546;3204;57,8;2,1;97,9;37,0;30,0;12,6;5,5;9,0;1,3;0,9;x;x;0,4;0,0;0,8;0,2;x;x;x;x;x;x;x;x;0,9;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;0,2
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076109;Passow;1;1;586;390;66,6;9;1145;303;203;142;45;232;15;0;x;x;13;1;125;8;x;x;x;x;x;x;x;x;19;31;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076109;Passow;1;1;586;390;66,6;0,8;99,2;26,5;17,7;12,4;3,9;20,3;1,3;0,0;x;x;1,1;0,1;10,9;0,7;x;x;x;x;x;x;x;x;1,7;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076125;Siggelkow;3;3;737;450;61,1;16;1288;346;230;231;92;207;47;11;x;x;6;0;43;0;x;x;x;x;x;x;x;x;30;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;15;12
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076125;Siggelkow;3;3;737;450;61,1;1,2;98,8;26,9;17,9;17,9;7,1;16,1;3,6;0,9;x;x;0,5;0,0;3,3;0,0;x;x;x;x;x;x;x;x;2,3;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;0,9
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076151;Werder;1;1;316;227;71,8;18;658;209;100;114;53;71;13;6;x;x;5;3;21;0;x;x;x;x;x;x;x;x;10;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;4
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076151;Werder;1;1;316;227;71,8;2,7;97,3;31,8;15,2;17,3;8,1;10,8;2,0;0,9;x;x;0,8;0,5;3,2;0,0;x;x;x;x;x;x;x;x;1,5;6,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,4;0,6
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076165;Gehlsbach;2;2;418;261;62,4;30;739;245;131;75;36;97;12;16;x;x;0;0;30;8;x;x;x;x;x;x;x;x;14;55;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;16;4
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076165;Gehlsbach;2;2;418;261;62,4;3,9;96,1;33,2;17,7;10,1;4,9;13,1;1,6;2,2;x;x;0,0;0,0;4,1;1,1;x;x;x;x;x;x;x;x;1,9;7,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2;0,5
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076168;Ruhner Berge;3;3;1583;797;50,3;39;2327;671;354;397;137;413;69;34;x;x;7;0;133;1;x;x;x;x;x;x;x;x;70;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17;14
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076168;Ruhner Berge;3;3;1583;797;50,3;1,6;98,4;28,8;15,2;17,1;5,9;17,7;3,0;1,5;x;x;0,3;0,0;5,7;0,0;x;x;x;x;x;x;x;x;3,0;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;0,6
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1016;497;48,9;42;1413;351;192;142;50;155;22;17;x;x;425;0;7;1;x;x;x;x;x;x;x;x;36;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4;5
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1016;497;48,9;2,9;97,1;24,8;13,6;10,0;3,5;11,0;1,6;1,2;x;x;30,1;0,0;0,5;0,1;x;x;x;x;x;x;x;x;2,5;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;0,4
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;5;5;3084;1741;56,5;140;4973;1722;659;414;124;483;47;34;x;x;273;1;102;15;x;x;x;x;x;x;x;x;953;118;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;24;4
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;5;5;3084;1741;56,5;2,7;97,3;34,6;13,3;8,3;2,5;9,7;0,9;0,7;x;x;5,5;0,0;2,1;0,3;x;x;x;x;x;x;x;x;19,2;2,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;0,1
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;676;361;53,4;36;1034;219;237;259;58;143;9;15;x;x;21;0;35;0;x;x;x;x;x;x;x;x;23;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;6
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;676;361;53,4;3,4;96,6;21,2;22,9;25,0;5,6;13,8;0,9;1,5;x;x;2,0;0,0;3,4;0,0;x;x;x;x;x;x;x;x;2,2;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,6
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;439;247;56,3;18;712;198;103;82;51;137;19;11;x;x;13;0;18;0;x;x;x;x;x;x;x;x;44;11;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;25;0
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;439;247;56,3;2,5;97,5;27,8;14,5;11,5;7,2;19,2;2,7;1,5;x;x;1,8;0,0;2,5;0,0;x;x;x;x;x;x;x;x;6,2;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,5;0,0
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;618;347;56,1;18;1020;233;221;103;92;102;17;2;x;x;132;0;23;0;x;x;x;x;x;x;x;x;65;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;618;347;56,1;1,7;98,3;22,8;21,7;10,1;9,0;10,0;1,7;0,2;x;x;12,9;0,0;2,3;0,0;x;x;x;x;x;x;x;x;6,4;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;0,3
05.06.2019 13:48:38;A;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;278;184;66,2;0;547;95;73;185;49;52;25;5;x;x;0;0;36;12;x;x;x;x;x;x;x;x;2;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;3
05.06.2019 13:48:38;P;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;278;184;66,2;0,0;100,0;17,4;13,3;33,8;9,0;9,5;4,6;0,9;x;x;0,0;0,0;6,6;2,2;x;x;x;x;x;x;x;x;0,4;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,5
