Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;FDP;FREIE W�HLER;HEIMAT;Die PARTEI;Tierschutzpartei;PIRATEN;B�ndnis C;DKP;A: SAHRA;ASK;Aktive Vorpommern;AWD;ABLR;AfL;dieBasis;BFW;B�NDNIS DEUTSCHLAND;B�ndnis Ducherow;BBM;BSW;BfB;BkW;B�rger f�r Stralsund;BVR;BB;BB NWM;BL;Cannabis und B�rgerrechte;Die Unabh�ngigen;Freier Horizont VG;Freier Horizont LUP;FREIER HORIZONT MSE;Freier Horizont HRO;Freier Horizlucaslorentzont LRO;F�r R�gen;Graue Rostock;IBG;IZ;kus;K-I;LfK;Rostocker Bund;UB;UFR;Volt;VAH;WGLR;LUL;WG Sozial;WGU;W�hlergemeinschaft Wittenhagen;W�hlergruppe Adomeit;WGP;Heimat und Identit�t;WLD;Einzelbewerber
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076089;L�bz, Stadt;8;8;5384;2500;46,4;2,1;97,9;32,2;14,4;8,4;28,7;1,8;0,8;0,8;x;x;x;x;x;x;x;x;x;0,6;0,5;0,8;x;x;0,2;x;x;7,9;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,5;1,2;1,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076109;Passow;1;1;582;445;76,5;8;1286;315;117;109;403;22;8;31;x;x;x;x;x;x;x;x;x;6;29;15;x;x;3;x;x;183;x;x;x;x;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;1;20;10
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076109;Passow;1;1;582;445;76,5;0,6;99,4;24,5;9,1;8,5;31,3;1,7;0,6;2,4;x;x;x;x;x;x;x;x;x;0,5;2,3;1,2;x;x;0,2;x;x;14,2;x;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,1;1,6;0,8
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076125;Siggelkow;2;2;730;522;71,5;36;1521;354;82;233;414;49;35;17;x;x;x;x;x;x;x;x;x;4;12;21;x;x;10;x;x;216;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;1;33;7;21
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076125;Siggelkow;2;2;730;522;71,5;2,3;97,7;23,3;5,4;15,3;27,2;3,2;2,3;1,1;x;x;x;x;x;x;x;x;x;0,3;0,8;1,4;x;x;0,7;x;x;14,2;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,1;2,2;0,5;1,4
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076151;Werder;1;1;279;219;78,5;18;611;182;73;76;124;14;10;12;x;x;x;x;x;x;x;x;x;10;14;5;x;x;4;x;x;57;x;x;x;x;x;x;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;3;4;4
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076151;Werder;1;1;279;219;78,5;2,9;97,1;29,8;11,9;12,4;20,3;2,3;1,6;2,0;x;x;x;x;x;x;x;x;x;1,6;2,3;0,8;x;x;0,7;x;x;9,3;x;x;x;x;x;x;x;x;x;x;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,5;0,7;0,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076165;Gehlsbach;1;1;408;263;64,5;12;708;213;88;63;199;4;2;12;x;x;x;x;x;x;x;x;x;1;5;10;x;x;0;x;x;87;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;1;12;5
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076165;Gehlsbach;1;1;408;263;64,5;1,7;98,3;30,1;12,4;8,9;28,1;0,6;0,3;1,7;x;x;x;x;x;x;x;x;x;0,1;0,7;1,4;x;x;0,0;x;x;12,3;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,1;1,7;0,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076168;Ruhner Berge;3;3;1555;1031;66,3;64;2900;633;175;369;989;114;47;33;x;x;x;x;x;x;x;x;x;14;30;24;x;x;10;x;x;337;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;38;18;49
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076168;Ruhner Berge;3;3;1555;1031;66,3;2,2;97,8;21,8;6,0;12,7;34,1;3,9;1,6;1,1;x;x;x;x;x;x;x;x;x;0,5;1,0;0,8;x;x;0,3;x;x;11,6;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;1,3;0,6;1,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076755;Briefwahl Eldenburg L�bz;2;2;0;839;x;6;2336;934;479;221;298;38;16;25;x;x;x;x;x;x;x;x;x;18;19;5;x;x;0;x;x;200;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;1;6;57;5
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076755;Briefwahl Eldenburg L�bz;2;2;0;839;x;0,3;99,7;40,0;20,5;9,5;12,8;1,6;0,7;1,1;x;x;x;x;x;x;x;x;x;0,8;0,8;0,2;x;x;0,0;x;x;8,6;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,0;0,3;2,4;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;957;552;57,7;14;1593;421;87;109;313;34;8;53;x;x;x;x;x;x;x;x;x;368;34;8;x;x;4;x;x;121;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;14;9;8
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;957;552;57,7;0,9;99,1;26,4;5,5;6,8;19,6;2,1;0,5;3,3;x;x;x;x;x;x;x;x;x;23,1;2,1;0,5;x;x;0,3;x;x;7,6;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,9;0,6;0,5
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2930;1277;43,6;64;3689;1069;212;276;841;52;22;566;x;x;x;x;x;x;x;x;x;194;54;22;x;x;2;x;x;291;x;x;x;x;x;x;x;x;x;x;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;0;14;26;26
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2930;1277;43,6;1,7;98,3;29,0;5,7;7,5;22,8;1,4;0,6;15,3;x;x;x;x;x;x;x;x;x;5,3;1,5;0,6;x;x;0,1;x;x;7,9;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,0;0,4;0,7;0,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;607;426;70,2;14;1209;206;63;171;387;19;7;16;x;x;x;x;x;x;x;x;x;29;34;0;x;x;4;x;x;119;x;x;x;x;x;x;x;x;x;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;1;18;7;117
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;607;426;70,2;1,1;98,9;17,0;5,2;14,1;32,0;1,6;0,6;1,3;x;x;x;x;x;x;x;x;x;2,4;2,8;0,0;x;x;0,3;x;x;9,8;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,1;1,5;0,6;9,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;431;287;66,6;24;835;142;59;95;266;39;8;33;x;x;x;x;x;x;x;x;x;25;18;0;x;x;1;x;x;117;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;6;17;9
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;431;287;66,6;2,8;97,2;17,0;7,1;11,4;31,9;4,7;1,0;4,0;x;x;x;x;x;x;x;x;x;3,0;2,2;0,0;x;x;0,1;x;x;14,0;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,7;2,0;1,1
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;573;411;71,7;7;1202;232;96;117;227;35;8;55;x;x;x;x;x;x;x;x;x;136;127;4;x;x;1;x;x;115;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;6;13;30
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;573;411;71,7;0,6;99,4;19,3;8,0;9,7;18,9;2,9;0,7;4,6;x;x;x;x;x;x;x;x;x;11,3;10,6;0,3;x;x;0,1;x;x;9,6;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,5;1,1;2,5
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;506;x;12;1498;516;57;66;121;20;4;315;x;x;x;x;x;x;x;x;x;165;44;1;x;x;1;x;x;138;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;5;17;15
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;506;x;0,8;99,2;34,4;3,8;4,4;8,1;1,3;0,3;21,0;x;x;x;x;x;x;x;x;x;11,0;2,9;0,1;x;x;0,1;x;x;9,2;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,3;1,1;1,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;255;189;74,1;15;509;132;22;84;102;24;6;24;x;x;x;x;x;x;x;x;x;0;20;14;x;x;6;x;x;24;x;x;x;x;x;x;x;x;x;x;37;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;0;12;1;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;255;189;74,1;2,9;97,1;25,9;4,3;16,5;20,0;4,7;1,2;4,7;x;x;x;x;x;x;x;x;x;0,0;3,9;2,8;x;x;1,2;x;x;4,7;x;x;x;x;x;x;x;x;x;x;7,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;0,0;2,4;0,2;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076021;Brunow;1;1;256;198;77,3;0;579;85;39;232;90;24;9;15;x;x;x;x;x;x;x;x;x;2;13;9;x;x;3;x;x;43;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;12;0;1
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076021;Brunow;1;1;256;198;77,3;0,0;100,0;14,7;6,7;40,1;15,5;4,1;1,6;2,6;x;x;x;x;x;x;x;x;x;0,3;2,2;1,6;x;x;0,5;x;x;7,4;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;2,1;0,0;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076027;Dambeck;1;1;244;193;79,1;12;561;79;8;109;170;16;10;75;x;x;x;x;x;x;x;x;x;6;11;4;x;x;5;x;x;54;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;3;4;0;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076027;Dambeck;1;1;244;193;79,1;2,1;97,9;14,1;1,4;19,4;30,3;2,9;1,8;13,4;x;x;x;x;x;x;x;x;x;1,1;2,0;0,7;x;x;0,9;x;x;9,6;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,5;0,7;0,0;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076037;Eldena;1;1;996;719;72,2;18;2124;976;64;140;472;27;91;8;x;x;x;x;x;x;x;x;x;3;76;33;x;x;3;x;x;194;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;1;18;2;3
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076037;Eldena;1;1;996;719;72,2;0,8;99,2;46,0;3,0;6,6;22,2;1,3;4,3;0,4;x;x;x;x;x;x;x;x;x;0,1;3,6;1,6;x;x;0,1;x;x;9,1;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,8;0,1;0,1
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076049;Gorlosen;1;1;380;261;68,7;12;762;191;44;119;163;39;37;16;x;x;x;x;x;x;x;x;x;0;60;4;x;x;4;x;x;41;x;x;x;x;x;x;x;x;x;x;35;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;3;4;2
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076049;Gorlosen;1;1;380;261;68,7;1,6;98,4;25,1;5,8;15,6;21,4;5,1;4,9;2,1;x;x;x;x;x;x;x;x;x;0,0;7,9;0,5;x;x;0,5;x;x;5,4;x;x;x;x;x;x;x;x;x;x;4,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,4;0,5;0,3
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076050;Grabow, Stadt;5;5;4746;3018;63,6;163;8669;1818;419;2180;2015;185;96;466;x;x;x;x;x;x;x;x;x;18;264;189;x;x;20;x;x;615;x;x;x;x;x;x;x;x;x;x;269;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;5;82;7;15
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076050;Grabow, Stadt;5;5;4746;3018;63,6;1,8;98,2;21,0;4,8;25,1;23,2;2,1;1,1;5,4;x;x;x;x;x;x;x;x;x;0,2;3,0;2,2;x;x;0,2;x;x;7,1;x;x;x;x;x;x;x;x;x;x;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,1;0,9;0,1;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076069;Karst�dt;1;1;500;332;66,4;27;911;118;51;67;276;57;41;22;x;x;x;x;x;x;x;x;x;1;101;68;x;x;1;x;x;71;x;x;x;x;x;x;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;0;17;0;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076069;Karst�dt;1;1;500;332;66,4;2,9;97,1;13,0;5,6;7,4;30,3;6,3;4,5;2,4;x;x;x;x;x;x;x;x;x;0,1;11,1;7,5;x;x;0,1;x;x;7,8;x;x;x;x;x;x;x;x;x;x;2,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,0;1,9;0,0;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076076;Kremmin;1;1;207;156;75,4;6;455;70;28;103;107;15;6;20;x;x;x;x;x;x;x;x;x;0;7;16;x;x;1;x;x;47;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;0;9;0;4
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076076;Kremmin;1;1;207;156;75,4;1,3;98,7;15,4;6,2;22,6;23,5;3,3;1,3;4,4;x;x;x;x;x;x;x;x;x;0,0;1,5;3,5;x;x;0,2;x;x;10,3;x;x;x;x;x;x;x;x;x;x;4,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;0,0;2,0;0,0;0,9
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076097;Milow;1;1;310;243;78,4;9;707;117;36;59;120;21;17;5;x;x;x;x;x;x;x;x;x;0;226;9;x;x;0;x;x;56;x;x;x;x;x;x;x;x;x;x;26;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;3;11;1;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076097;Milow;1;1;310;243;78,4;1,3;98,7;16,5;5,1;8,3;17,0;3,0;2,4;0,7;x;x;x;x;x;x;x;x;x;0,0;32,0;1,3;x;x;0,0;x;x;7,9;x;x;x;x;x;x;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,4;1,6;0,1;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076098;M�llenbeck;1;1;160;125;78,1;15;355;80;9;42;131;19;5;15;x;x;x;x;x;x;x;x;x;0;1;6;x;x;0;x;x;39;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;3;0;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076098;M�llenbeck;1;1;160;125;78,1;4,1;95,9;22,5;2,5;11,8;36,9;5,4;1,4;4,2;x;x;x;x;x;x;x;x;x;0,0;0,3;1,7;x;x;0,0;x;x;11,0;x;x;x;x;x;x;x;x;x;x;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,8;0,0;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076100;Muchow;1;1;243;191;78,6;12;556;70;24;79;170;8;5;13;x;x;x;x;x;x;x;x;x;2;5;2;x;x;2;x;x;46;x;x;x;x;x;x;x;x;x;x;109;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;1;15;1;4
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076100;Muchow;1;1;243;191;78,6;2,1;97,9;12,6;4,3;14,2;30,6;1,4;0,9;2,3;x;x;x;x;x;x;x;x;x;0,4;0,9;0,4;x;x;0,4;x;x;8,3;x;x;x;x;x;x;x;x;x;x;19,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,2;2,7;0,2;0,7
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076115;Prislich;1;1;592;440;74,3;9;1279;237;37;255;407;31;22;51;x;x;x;x;x;x;x;x;x;9;29;29;x;x;2;x;x;96;x;x;x;x;x;x;x;x;x;x;37;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;0;32;2;2
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076115;Prislich;1;1;592;440;74,3;0,7;99,3;18,5;2,9;19,9;31,8;2,4;1,7;4,0;x;x;x;x;x;x;x;x;x;0,7;2,3;2,3;x;x;0,2;x;x;7,5;x;x;x;x;x;x;x;x;x;x;2,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;0,0;2,5;0,2;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5657;Grabow;13076161;Zierzow;1;1;324;243;75,0;18;693;106;22;137;185;5;3;39;x;x;x;x;x;x;x;x;x;0;40;15;x;x;4;x;x;96;x;x;x;x;x;x;x;x;x;x;39;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;0;2;0;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5657;Grabow;13076161;Zierzow;1;1;324;243;75,0;2,5;97,5;15,3;3,2;19,8;26,7;0,7;0,4;5,6;x;x;x;x;x;x;x;x;x;0,0;5,8;2,2;x;x;0,6;x;x;13,9;x;x;x;x;x;x;x;x;x;x;5,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;0,0;0,3;0,0;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076002;Alt Zachun;1;1;310;225;72,6;15;643;108;39;83;132;11;18;7;x;x;x;x;x;x;x;x;x;0;110;4;x;x;1;x;x;107;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;0;4;0;7
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076002;Alt Zachun;1;1;310;225;72,6;2,3;97,7;16,8;6,1;12,9;20,5;1,7;2,8;1,1;x;x;x;x;x;x;x;x;x;0,0;17,1;0,6;x;x;0,2;x;x;16,6;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;0,0;0,6;0,0;1,1
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076004;Bandenitz;1;1;449;371;82,6;12;1086;168;113;129;287;39;17;13;x;x;x;x;x;x;x;x;x;2;191;7;x;x;3;x;x;78;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;23;x;x;x;x;x;x;3;6;0;2
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076004;Bandenitz;1;1;449;371;82,6;1,1;98,9;15,5;10,4;11,9;26,4;3,6;1,6;1,2;x;x;x;x;x;x;x;x;x;0,2;17,6;0,6;x;x;0,3;x;x;7,2;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,1;x;x;x;x;x;x;0,3;0,6;0,0;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076008;Belsch;1;1;192;148;77,1;9;433;124;29;77;72;17;7;6;x;x;x;x;x;x;x;x;x;0;13;9;x;x;2;x;x;28;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;0;31;0;0
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076008;Belsch;1;1;192;148;77,1;2,0;98,0;28,6;6,7;17,8;16,6;3,9;1,6;1,4;x;x;x;x;x;x;x;x;x;0,0;3,0;2,1;x;x;0,5;x;x;6,5;x;x;x;x;x;x;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;0,0;7,2;0,0;0,0
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076013;Bobzin;1;1;222;173;77,9;6;510;170;28;49;78;2;10;3;x;x;x;x;x;x;x;x;x;0;94;0;x;x;3;x;x;43;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17;x;x;x;x;x;x;2;7;0;1
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076013;Bobzin;1;1;222;173;77,9;1,2;98,8;33,3;5,5;9,6;15,3;0,4;2,0;0,6;x;x;x;x;x;x;x;x;x;0,0;18,4;0,0;x;x;0,6;x;x;8,4;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,3;x;x;x;x;x;x;0,4;1,4;0,0;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076019;Bresegard bei Picher;1;1;237;199;84,0;9;579;112;27;69;119;14;11;5;x;x;x;x;x;x;x;x;x;0;2;4;x;x;6;x;x;49;x;x;x;x;x;x;x;x;x;x;123;x;x;x;x;x;x;x;x;x;x;x;x;x;x;27;x;x;x;x;x;x;0;9;1;1
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076019;Bresegard bei Picher;1;1;237;199;84,0;1,5;98,5;19,3;4,7;11,9;20,6;2,4;1,9;0,9;x;x;x;x;x;x;x;x;x;0,0;0,3;0,7;x;x;1,0;x;x;8,5;x;x;x;x;x;x;x;x;x;x;21,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,7;x;x;x;x;x;x;0,0;1,6;0,2;0,2
18.06.2024 15:52:00;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076041;Gammelin;1;1;388;315;81,2;39;895;200;60;119;221;30;16;13;x;x;x;x;x;x;x;x;x;1;112;4;x;x;1;x;x;79;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;21;x;x;x;x;x;x;0;3;0;6
18.06.2024 15:52:00;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076041;Gammelin;1;1;388;315;81,2;4,2;95,8;22,3;6,7;13,3;24,7;3,4;1,8;1,5;x;x;x;x;x;x;x;x;x;0,1;12,5;0,4;x;x;0,1;x;x;8,8;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3;x;x;x;x;x;x;0,0;0,3;0,0;0,7
